id_caso,nombre,nombre_publico,id_ciudad,id_departamento,longitud,latitud,hecho,dinero_juego,dinero_apropiado,id_caso_emblematico,id_icono,id_usuario_creacion,fecha_registro,fecha_informacion_actualizada,publico,activo,subtitulo_publico,no_disponible_dinero_juego,no_disponible_dinero_apropiado,no_disponible_dinero_recuperado,id_rango_dinero,nombrePublico,subtituloPublico,id_actor,nombre_actor,tipo_participacion,tipo_actor_individual,tipo_actor_colectivo,institucion,cargo,rama_poder_publico,autoridad_politica,partido,ciudad,ciudad_codigo_dane,departamento,departamento_codigo_dane,sector,mes_hecho,ano_hecho,ano_final_hecho,dinamica_corrupcion,naturaleza_corrupcion,tipo_corrupcion,medida_anticorrupcion,delito,caso_emblematico,situacion_judicial,detalle_sancion,tipo_investigacion,tipo_etapa_procesal,nombre_actor_autoridad,fecha_historial
117,"2013, Cesar, corrupción administrativa, irregularidades sede Universidad Nacional",Cemento tipo TransMilenio,1027,596,-73.05237233500975,10.296888810226655,"En 2013, Luis Alberto Monsalvo Gnecco, gobernador del Cesar (2012-2015), suscribió un contrato con la Unión Temporal UNIL por un valor aproximado de 38 mil millones de pesos con un plazo de ejecución de 18 meses para la construcción del campus universitario de la Universidad Nacional, en el municipio de La Paz. La obra debía finalizarse el 25 de febrero de 2015, pero las continuas prórrogas al contrato comenzaron a lanzar alertas a la Contraloría General de la República. Tras una auditoría de la entidad, se evidenció que el cemento utilizado en la sede afectaba la calidad de la obra,  pues estaba vencido y los aceros presentaban alto grado de oxidación. Ante estas irregularidades se le atribuyó a la Gobernación del Cesar fallas en la supervisión y control del contrato, generando un detrimento patrimonial de 2600 millones de pesos; recursos que provenían de regalías del departamento. En la investigación está involucrado el gobernador, su secretario de infraestructura, los supervisores de la obra y el vicerrector de la Universidad Nacional de Manizales.",38338000000,2634000000,3,,1,2017-07-19T11:17:29Z,2015-12-17T05:00:00Z,1,1,Exgobernador del Cesar (2012 -2015) investigado por obras en sede de la Universidad Nacional de La Paz.,0,0,0,6,Cemento tipo TransMilenio,Exgobernador del Cesar (2012 -2015) investigado por obras en sede de la Universidad Nacional de La Paz.,580. 579. 578. 564. 565. 577,Germán Albeiro  Castaño Duque. Hermes Alonso  Maestre Maya. Johnny Alberto Mattos Gutiérrez. Luis Alberto  Monsalvo Gnecco. Ómar Enrique Maestre Vélez. Unión Temporal Uninal,Actor involucrado,Servidores públicos. Miembro del tercer sector. Autoridad electa por votación popular.,Tercer sector,Universidad Nacional de Manizales. Gobernación de Cesar. Unión Temporal UNIL,Vicerector. Supervisor de obra. Gobernador (2012-2015). Secretario de Infraestructura Departamental de Cesar.,Rama Ejecutiva,0. 1,Partido de la U,LA PAZ,20621,CESAR,20000,Educación,,2013,2013,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional",Contratación pública,Corrupción Administrativa,,Detrimento patrimonial,Territorios de concentración/consolidación,Investigado,,Fiscal,Investigación,Contraloría General de la República,2015
118,"2014, Cesar, corrupción administrativa, hallazgos fiscales Centro de Desarrollo Tecnológico del Cesar",“Engañar tiene su ciencia”,1027,596,-73.29458653789061,10.400067772703405,"En 2014, El secretario de Infraestructura y el gobernador del Cesar entre 2012 y 2015, suscribieron un contrato para realizar las obras del Centro de Desarrollo Tecnológico del Cesar y consolidar las capacidades en Ciencia, Tecnología e Innovación del sector agropecuario y pesquero del departamento. El contrato tenía un tiempo previsto de ejecución de 9 meses y 20 días, pero se extendió a 21 meses y 14 días. Por el contrato se habría pagado un monto aproximado de 25 mil millones de pesos. En 2016, el grupo auditor manifestó que no se había desarrollado el objeto del contrato lo cual había  llevado a retrasos en la construcción de las obras que debían estar culminadas el 31 de marzo del 2016.",25062000000,,3,,1,2017-07-19T11:18:21Z,2016-12-25T05:00:00Z,1,1,Se revelan irregularidades por valor de 25.000 millones de pesos en obras del Centro de Desarrollo Tecnológico del Cesar,0,1,0,6,“Engañar tiene su ciencia”,Se revelan irregularidades por valor de 25.000 millones de pesos en obras del Centro de Desarrollo Tecnológico del Cesar,564. 565,Luis Alberto  Monsalvo Gnecco. Ómar Enrique Maestre Vélez,Actor involucrado,Autoridad electa por votación popular. Servidores públicos,,Gobernación de Cesar,Gobernador (2012-2015). Secretario de Infraestructura Departamental de Cesar,Rama Ejecutiva,1. 0,Partido de la U.,LA PAZ,20621,CESAR,20000,Ciencia y tecnología,,2014,2014,Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Contratación pública,Corrupción Administrativa,,,Territorios de concentración/consolidación,Investigado,,Fiscal,Investigación,Contraloría General de la República,2016
119,"2010, La Paz-Cesar, corrupción administrativa, contrato irregular de alumbrado público",Se le fueron las luces,1027,596,-73.03091466289061,10.307529124455227,"En 2010, Gerardo Alfonso Gutiérrez Arzuaga, alcalde del municipio de La Paz, firmó un contrato de concesión del alumbrado público por 20 años con la firma AGM Desarrollo Limitada, por un valor de 770 millones de pesos. El alcalde debió declarar desierta la licitación ya que el proponente inicial aprobado por un comité había sido la empresa Construcciones Hilsaca Limitada. Sin embargo, la licitación y el contrato se le otorgó a la firma AGM Desarrollo, incurriendo en el delito de contrato sin cumplimiento de los requisitos legales. En 2013, la Fiscalía General de la Nación imputó cargos al ex alcalde por este delito, pero no los aceptó.",773737435,,3,,1,2018-08-22T10:50:42Z,2013-05-14T05:00:00Z,1,1,Exalcalde de la Paz (2008-2011) otorgó de forma irregular  contrato de alumbrado público,0,1,0,3,Se le fueron las luces,Exalcalde de la Paz (2008-2011) otorgó de forma irregular  contrato de alumbrado público,581,Gerardo Alfonso Gutiérrez Arzuaga,Actor involucrado,Autoridad electa por votación popular,,Alcaldía de la Paz,Alcalde (2008-2011),Rama Ejecutiva,1,,LA PAZ,20621,CESAR,20000,Servicios Públicos y saneamiento básico,,2010,2010,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Bajos estándares éticos",Contratación pública,Corrupción Administrativa,,Celebración indebida de contratos,Territorios de concentración/consolidación,Imputado,,Penal,Formulación de imputación,Fiscalía General de la Nación,2013
12,"2006-2011, Caquetá, Corrupción Administrativa , Oficinas de Registro de Instrumentos Públicos",Póngale la firma,966,594,-74.76949342272337,2.1142021198019996,"Entre 2006 y 2011 se habrían presentado anomalías e irregularidades en el registro de documentos y alteraciones en el cobro y seguimiento del impuesto de registro en las oficinas de Registro de Instrumentos Públicos de Florencia y San Vicente del Caguán. En 2011, tras una investigación realizada por la Superintendencia de Notariado y Registro, se revelaron estas irregularidades en el desempeño de 11 funcionarios de dichas oficinas. Estas irregularidades generaron un detrimento patrimonial de 1700 millones de pesos,  dinero que la Superintendencia tuvo que restituir a la tesorería del departamento del Caquetá. A los funcionarios se les impusieron sanciones que van desde la suspensión por tres meses hasta la destitución e inhabilidad por 20 años para ocupar cargos públicos.",1708349000,,3,2,1,2018-08-24T11:34:05Z,2011-12-20T05:00:00Z,1,1,Funcionarios de las oficinas de Registro en Caquetá alteraban registro de documentos,0,1,0,4,Póngale la firma,Funcionarios de las oficinas de Registro en Caquetá alteraban registro de documentos,57. 68. 54. 69. 55. 70. 52. 67. 56. 65. 71. 106,Duralier Quintana Díaz. Edgar Alfonso  Lozano Izquierdo. Esmeralda  Sichacá. Esperanza  Pinzón Salazar. José Silfany Arboleda. Ligia Vargas Tovar. Marcos  Castillo Peña. Martha  Cecilia Godoy. Miriam  Trujillo Sánchez. Oliverio Cardenas Serrato. Stella Victoria Peña Cuellar,Actor involucrado. Actor de Conocimiento,Servidores públicos.,Entidades del Estado,Oficina de Registro de Instrumentos Públicos de Caquetá. Oficina de Registro de Instrumentos Públicos de Florencia. Oficina de Registro de Instrumentos Públicos de San Vicente del Caguán.,Auxiliar Administrativo. Secretario Ejecutivo. Auxiliar Administrativa. Profesional especializado. Auxiliar administrativo. Secretaria Ejecutiva. Registrador Seccional. Registradora seccional,Otras instituciones del Estado,0,,SAN VICENTE DEL CAGUAN,18753,CAQUETA,18000,Agricultura y desarrollo rural,,2006,2011,"Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Baja cultura del control institucional,Extralimitación de funciones",Manejo Fiscal,Corrupción Administrativa,,Peculado,Territorios de concentración/consolidación,Sancionado disciplinariamente,Destituido e inhabilitado por 15 años. Sancionado por 4 meses. Destituida e inhabilitada por 15 años. Suspendida por 6 meses. Suspendida por 4 meses. Sancionada por 6 meses. Destituido e inhabilitado por 20 años. Suspendida por 3 meses,Disciplinaria,Fallo: Sanción,Superintendencia de Notariado y Registro,2011
120,"2013, Caucasia, Antioquia, Corrupción administrativa, Policía pedía soborno",Libertad a millón,646,588,-75.20687482124026,7.96779729858848,"El 3 de marzo del 2013, el investigador de policía, Hugo Adolfo Olmedo Rojas, exigió un millón de pesos a un individuo cubierto por una orden de captura por los delitos de homicidio y de acceso carnal violento, a cambio de no capturarlo. El uniformado fue capturado mientras exigía el dinero. En junio del 2014 Olmedo fue condenado a 7 años y 2 meses de prisión y a pagar una multa de más de 37 millones de pesos.",1000000,,3,2,1,2017-07-19T09:22:21Z,2014-06-11T05:00:00Z,1,1,Un miembro de la Policía fue capturado por pedir soborno,0,1,0,1,Libertad a millón,Un miembro de la Policía fue capturado por pedir soborno,28. 573,Hugo Adolfo Olmedo  Rojas,Actor de Conocimiento. Actor involucrado,Miembro de las Fuerza Pública,Entidades del Estado.,Sijín de la Policía Nacional,Policía,Rama Judicial. Rama Ejecutiva,0,,CAUCASIA,5154,ANTIOQUIA,5000,Justicia,Marzo,2013,2013,Extralimitación de funciones,Otros procesos administrativos,Corrupción Administrativa,,Concusión,Territorios de concentración/consolidación,Condenado penalmente,7 años y 2 meses de prisión y una multa de 37643760,Penal,Fallo: culpable,Fiscalía General de la Nación,2014
121,"2008-2012, Cesar, corrupción administrativa, desfalco en sede del SE -Cesar",Teléfono Roto,,596,-73.24712675937496,10.419622100365274,"Entre 2008 y 2012 funcionarios del Servicio Nacional de Aprendizaje, Sena, regional Cesar, lograron apropiarse de más de 550 millones de pesos de manera fraudulenta. Las irregularidades se revelaron mediante un cobro prejurídico de una empresa de telefonía que le llegó a la directora de la entidad. La investigación demostró que las irregularidades las encabezaba el tesorero del SE de la época, pues se valía de su cargo para hacer préstamos a funcionarios de su institución, fingiendo que lo hacía a través de terceros, y cobraba los préstamos a través de la nómina. A los clientes les descontaba el dinero y lo entregaba a supuestos prestamistas externos. La investigación comprobó que el tesorero se autogiró alrededor de 30 millones de pesos para luego consignarle a terceros. Por estos hechos fue capturado en 2015 junto con el asesor de proyectos de la Alcaldía de Aguachica, la subdirectora del centro de operaciones mineras del Sena, el ex subdirector del Centro Biotecnológico del Caribe del Sena, un funcionario de la Universidad Popular del Cesar y un instructor de Gestión Ambiental en el Centro de Mantenimiento mecánico del Sena, técnicos agrícolas e instructores del Centro Biotecnológico del Caribe del Sena.",31000000,553000000,3,,1,2018-08-16T14:49:25Z,2015-06-20T05:00:00Z,1,1,Deuda en el pago de un servicio de telefonía permite destapar desfalco en el SE regional Cesar,0,0,0,1,Teléfono Roto,Deuda en el pago de un servicio de telefonía permite destapar desfalco en el SE regional Cesar,585. 591. 588. 587. 583. 590. 586. 589. 582. 584,Carlos Alberto  Gutierrez de Piñeres. Carlos Mario López Díaz. Clímaco Lorenzo Coronado. Farid Hernando  Paba Rubio. Johan Otilio Salazar. José Alberto  Navarro Araújo. Orlando Gregorio  Seoanes. Saúl  Fernández Acuña. Saulo Fabián Perez. Virginia Esther  Ojeda,Actor involucrado,Servidores públicos. Miembro del tercer sector,,Sena Regional Cesar. SE regional Cesar. servicio nacional de aprendizaje- SE regional Cesar. Alcaldía de Aguachica-Cesar. Universidad Popular del Cesar. Servicio Nacional de Aprendizaje -SE Regional Cesar. SE Regional Cesar,Subdirector del Centro Biotecnológico del Caribe. Instructor Agropecuario del Centro Biotecnológico del Caribe. Instructor de gestión ambiental del Centro de mantenimiento mecánico. Asesor de proyectos. Coordinador de operaciones en puerto minero. Funcionario. Instructor del Centro Biotecnológico del Caribe. Tesorero. Subdirectora del Centro de Operaciones Mineras,Rama Ejecutiva. Otras instituciones del Estado,0,,,,CESAR,20000,Educación,,2008,2012,"Baja cultura del control institucional,Bajos estándares éticos",Manejo Fiscal,Corrupción Administrativa,,Peculado,Territorios de concentración/consolidación,Capturado,,Penal,Investigación,Fiscalía General de la Nación,2015
122,"2015, El Bagre, Antioquia, Corrupción política, Concejal compra votos",El compravotos,656,588,-74.80626480000001,7.605682600000001,"Durante el periodo de campaña previo a las elecciones locales de octubre del 2015, un concejal de El Bagre habría incurrido en los delitos de corrupción al sufragante y en publicidad electoral. El concejal fue capturado el 25 de octubre en posesión de 78 láminas alusivas a publicidad electoral, más de 1 millón 200 mil pesos y dos celulares presuntamente utilizados para comprar votos. El capturado fue puesto a disposición de la Fiscalía para responder por los delitos de corrupción al sufragante y publicidad electoral.",1205000,,3,1,1,2017-07-19T09:22:51Z,2015-10-26T05:00:00Z,1,1,Concejal de El Bagre compra votos para elecciones locales,0,1,0,1,El compravotos,Concejal de El Bagre compra votos para elecciones locales,28. 492,Guillermo García González,Actor de Conocimiento. Actor involucrado,Autoridad electa por votación popular,Entidades del Estado.,Concejo Municipal de El Bagre,Concejal,Rama Judicial. Corporación Político-Administrativa,0,,EL BAGRE,5250,ANTIOQUIA,5000,Electoral,,2015,2015,Amiguismo y clientelismo,,Corrupción Política,,"Corrupción al sufragante,Otros",Territorios de concentración/consolidación,Capturado,,Penal,Investigación,Fiscalía General de la Nación,2015
123,"2016, El Bagre, Antioquia, Corrupción administrativa, Juez pedía soborno",¡Qué agallas las del juez de El Bagre!,656,588,-74.80896846668702,7.599386960465887,"El Juez Promiscuo Primero del circuito de El Bagre habría exigido más de 2 millones de pesos a un comerciante envuelto en un proceso durante el cual embargaron su vehículo. Este proceso judicial estaba desarrollándose en juzgados del municipio. El comerciante pagó el dinero a varias cuotas, pero la Secretaría de Movilidad y Tránsito de Envigado no entregó el vehículo, argumentando que el juez no tenía poder de decisión en el proceso puesto que este estaba siendo estudiado por otro juzgado. Ante este resultado, el comerciante interpuso una denuncia contra el juez. El juez fue capturado por la Fiscalía en agosto del 2016 y cubierto por medida de aseguramiento.",,2500000,3,2,1,2017-07-19T09:23:29Z,2016-08-31T05:00:00Z,1,1,Juez cobra dinero por proceso que estaba en sus manos.,1,0,0,1,¡Qué agallas las del juez de El Bagre!,Juez cobra dinero por proceso que estaba en sus manos.,28. 566,Fredy Edgardo Gómez Padilla,Actor de Conocimiento. Actor involucrado,Altos Dignatarios,Entidades del Estado.,Juzgado de El Bagre,Juez promiscuo de El Bagre,Rama Judicial,0,,EL BAGRE,5250,ANTIOQUIA,5000,Justicia,,2016,2016,Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Otros procesos administrativos,Corrupción Administrativa,,"Concusión,Falsedad en documento público,Fraude procesal",Territorios de concentración/consolidación,Capturado,,Penal,Investigación,Fiscalía General de la Nación,2016
124,"2000, Cesar, corrupción administrativa, condena funcionarios Fondo Educativo del Cesar",Lecciones de estafa,,596,-73.60143584140621,9.207181473041187,"En el año 1999 y parte del 2000, cuatro funcionarios del Fondo Educativo del Cesar (adscrito la gobernación del Cesar) suscribieron contratos ficticios que nunca se llevaron a cabo para la compra de diccionarios, material didáctico, pintura para escuelas y colegios, y la redacción de ejemplares de un atlas del departamento del Cesar a través de empresas fachada. La investigación que adelantó la Fiscalía demostró que no se realizó una selección objetiva ni transparente de los contratistas, además de omitirse el proceso de licitación pública de contratos. En 2014, los implicados fueron condenados por el delito de peculado por apropiación agravado a 36 meses de prisión y una multa de 346 millones de pesos. En el marco de esta misma investigación judicial, el representante legal, el Tesorero y el Almacenista del Fondo Educativo, el ex secretario de Hacienda Departamental del Cesar y el ex director de la Oficina de Proyectos Especiales de la Gobernación del Cesar ya se encuentran condenados.",,,3,,1,2018-08-16T14:49:41Z,2014-05-12T05:00:00Z,1,1,Condenados funcionarios del Fondo Educativo del Cesar por suscribir contratos ficticios,1,1,0,7,Lecciones de estafa,Condenados funcionarios del Fondo Educativo del Cesar por suscribir contratos ficticios,593. 28. 592. 594. 595. 600. 597. 599. 598. 596,Edelmo Antonio Calderon. Jimmy Vicente  Clavijo Guerrero. Luis Joaquin Mendoza Sierra. Raumir Daniel  Escorcia Chacón. Raumith  Ariza García. Uriel  Chacón Chinchilla. William  Rincón Cortés. William Nicolás Saade. Wilson  Molina,Actor involucrado. Actor de Conocimiento,Servidores públicos.,Entidades del Estado,Fondo Educativo del Cesar. Gobernación de Cesar,Funcionario. Tesorero. Director de la Oficina de Proyectos Especiales. Secretario de Hacienda Departamental del Cesar. Secretario de Educación Departamental del Cesar,Rama Judicial. Rama Ejecutiva,0,,,,CESAR,20000,Educación,,1999,2000,Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Contratación pública,Corrupción Administrativa,,Peculado,Territorios de concentración/consolidación,Condenado penalmente,,Penal,Fallo: culpable,Fiscalía General de la Nación,2014
125,"2015, Nechí, Antioquia, Corrupción administrativa, Red de tráfico de inmigrantes",Documentos chiviados,686,588,-74.77435289416502,8.090500927568149,En Nechí funcionaba una red de tráfico de funcionarios que falsificaban documentos de identificación que luego vendían a inmigrantes en tránsito hacia Estados Unidos. Estos individuos también ofrecían servicios de transporte a los inmigrantes. Entre los implicados se encontraban el registrador municipal de  Nechí y un asistente de la Registraduría de Medellín. La red de corrupción ofrecía los documentos falsificados a cambio de un monto comprendido entre 3 mil y 4 mil dólares (9 y 12 millones de pesos). En 2015 la Armada Nacional y la Dijín de la Policía capturaron a siete integrantes de esta red de falsificación de documentos.,11797440,,3,2,1,2017-07-19T09:24:27Z,2015-09-29T05:00:00Z,1,1,Funcionarios públicos vendían documentación falsa a inmigrantes en tránsito,0,1,0,1,Documentos chiviados,Funcionarios públicos vendían documentación falsa a inmigrantes en tránsito,575. 576. 574,Asistente de la Registraduría de Medellín. Registrador de Nechí,Actor involucrado. Actor de Conocimiento,Servidores públicos.,Instituciones de la Fuerza pública,Registraduría de Medellín. Registraduría Municipal de Nechí,Asistente. Registrador municipal,Órganos electorales.,0,,NECHI,5495,ANTIOQUIA,5000,Otros,,2015,2015,Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Otros procesos administrativos,Corrupción Administrativa,,"Concierto para delinquir,Falsedad en documento público,Otros",Territorios de concentración/consolidación,Capturado,,Penal,,,2015
126,"2008-2011 Nechí, Antioquia, Corrupción administrativa, Miguel Enrique Franco Menco",Ocho investigaciones encima,686,588,-74.77632699999998,8.088419,"Durante su administración, el Alcalde de Nechí (2008-2011), se vio envuelto en varias irregularidades por decisiones administrativas y por contratos. El nombre del ex mandatario figuraba en un reporte de la Fiscalía, vinculado a 8 indagaciones activas: cuatro por contratación, dos por presuntos delitos contra el patrimonio público, una por estafa, y una más por injuria y calumnia. En abril del 2016, la Fiscalía formuló cargos contra el ex Alcalde quien acababa de ser elegido a la Alcaldía de Nechí en las elecciones de octubre del 2015.",,,3,2,1,2017-07-19T09:25:02Z,2016-04-06T05:00:00Z,1,1,Alcalde de Nechí es investigado por irregularidades administrativas,1,1,0,7,Ocho investigaciones encima,Alcalde de Nechí es investigado por irregularidades administrativas,28. 493,Miguel Enrique Franco Menco,Actor de Conocimiento. Actor involucrado,Autoridad electa por votación popular,Entidades del Estado.,Alcaldía de Nechí,Alcalde (2008-2011) (2016-2019),Rama Judicial. Rama Ejecutiva,0. 1,Opción Ciudadana,NECHI,5495,ANTIOQUIA,5000,Función Pública,,2008,2011,Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Contratación pública,Corrupción Administrativa,,,Territorios de concentración/consolidación,Investigado,,Penal,,Fiscalía General de la Nación,2016
127,"2012-2015, Nechí, Antioquia, Corrupción administrativa, Eduardo Cabrera Urbiña",Platica pa' mi gente,686,588,-74.77461038623045,8.089438720968705,"Durante su mandato, el Alcalde de Nechí (2012-2015) habría incurrido en irregularidades contractuales relativas al valor de un contrato establecido con la empresa Productos IPB S.A.S. para la construcción de micro acueductos en las veredas de Puerto Gaitán, Puerto Astilla y Puerto Nuevo. El ex mandatario habría ordenado, por medio de un otrosí, el desembolso de 224 millones suplementarios destinados a este contrato, excediendo así el presupuesto original. En marzo del 2015, la Procuraduría llamó al ex mandatario a comparecer para responder por esta irregularidad y determinó que había incurrido en una falta disciplinaria. Sin embargo a la fecha el ente de control no ha emitido ninguna sanción sobre el ex Alcalde.",224000000,,3,2,1,2017-07-19T09:25:54Z,2015-03-04T05:00:00Z,1,1,Alcalde de Nechí se excede en asignación de presupuestos para micro acueductos,0,1,0,2,Platica pa' mi gente,Alcalde de Nechí se excede en asignación de presupuestos para micro acueductos,475. 27,Eduardo Cabrera Urbiña,Actor involucrado. Actor de Conocimiento,Autoridad electa por votación popular.,Entidades del Estado,Alcaldía municipal de Nechí.,Alcalde municipal  (2012-2015),Rama Ejecutiva. Organismos de control,1. 0,Partido Cambio Radical.,NECHI,5495,ANTIOQUIA,5000,Servicios Públicos y saneamiento básico,,2012,2015,Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Contratación pública,Corrupción Administrativa,,,Territorios de concentración/consolidación,Investigado,,Disciplinaria,Investigación,Procuraduría General de la Nación,2015
128,"2013, Nechí, Antioquia, Corrupción administrativa, Irregularidades en contrato de mejoramiento de vías",Carreteras contratadas por concepto de alimentación,686,588,-74.78233514819334,8.088419,"El 12 de junio del 2013, al alcalde de Nechí (2012-2015) abrió la convocatoria para un contrato destinado al mejoramiento de vías terciarias del municipio, por un valor superior a 1700 millones. Sin embargo, la representante legal de la Sociedad Maquirrenta S.A.S., empresa cuya relación con el contrato se desconoce, denunció que la administración municipal publicó este contrato con relación a un servicio de salud y mejoramiento nutricional de la población de tercera edad, referencias que no coincidían con el objeto real del contrato. Además la denunciante argumentó que el contrato debía ser adjudicado por licitación pública y no por medio de selección abreviada, tal como ocurrió. A raíz de esta denuncia la Procuraduría solicitó la revocatoria del mismo, orden que fue ejecutada antes de que el contrato fuera adjudicado a cualquier oferente.",1785870000,,3,2,1,2017-07-19T09:27:31Z,2013-07-16T05:00:00Z,1,1,Alcalde contrata mejoramiento de vías bajo el concepto de alimentación para poblaciones de la tercera edad,0,1,0,4,Carreteras contratadas por concepto de alimentación,Alcalde contrata mejoramiento de vías bajo el concepto de alimentación para poblaciones de la tercera edad,475. 27. 602,Eduardo Cabrera Urbiña,Actor involucrado. Actor de Conocimiento. Actor que realiza la denuncia,Autoridad electa por votación popular.,Entidades del Estado. Tercer sector,Alcaldía municipal de Nechí.,Alcalde municipal  (2012-2015),Rama Ejecutiva. Organismos de control.,1. 0,Partido Cambio Radical.,NECHI,5495,ANTIOQUIA,5000,Infraestructura y Planeación,,2013,2013,Ausencia o debilidad de procesos y procedimientos para la gestión administrativa y misional,Contratación pública,Corrupción Administrativa,,,Territorios de concentración/consolidación,Investigado,,Disciplinaria,Audiencia del juicio oral,Procuraduría General de la Nación,2015
